model_name,model_slug,task_slug,category,score,eval_date
Gemini 2.5 Flash,gemini-2.5-flash,syntax-tree-rewrite-obs-learning,obs-learning,0.25,2026-04-12T00:00:25.268578Z
Gemini 2.5 Flash,gemini-2.5-flash,regex-intersection-membership-obs-learning,obs-learning,0.75,2026-04-12T01:03:15.019598Z
Gemini 2.5 Flash,gemini-2.5-flash,hidden-modal-logic-kripke2-obs-learning,obs-learning,0.625,2026-04-12T11:15:43.216725Z
Gemini 2.5 Flash,gemini-2.5-flash,hidden-priority-order-obs-learning,obs-learning,1.0,2026-04-16T00:28:14.01021Z
Gemini 2.5 Flash,gemini-2.5-flash,titration-curve-diprotic-obs-learning,obs-learning,0.2,2026-04-12T11:05:51.496005Z
Gemini 2.5 Flash,gemini-2.5-flash,finite-state-transducer-obs-learning,obs-learning,1.0,2026-04-16T00:17:44.149166Z
Gemini 2.5 Flash,gemini-2.5-flash,two-counter-machine-obs-learning,obs-learning,0.833333,2026-04-12T10:33:48.789212Z
Gemini 2.5 Flash,gemini-2.5-flash,dimval-metathesis-lang-learning,lang-learning,0.4,2026-04-12T21:11:46.359884Z
Gemini 2.5 Flash,gemini-2.5-flash,drelkovak-harmony-lang-learning,lang-learning,0.75,2026-04-12T21:12:40.157941Z
Gemini 2.5 Flash,gemini-2.5-flash,drelvak-reduplication-lang-learning,lang-learning,0.7,2026-04-12T21:12:58.182879Z
Gemini 2.5 Flash,gemini-2.5-flash,grelkan-suppletion-lang-learning,lang-learning,0.3,2026-04-13T02:20:03.131924Z
Gemini 2.5 Flash,gemini-2.5-flash,drafnelt-switch-reference-lang-learning,lang-learning,0.95,2026-04-12T21:13:44.192742Z
Gemini 2.5 Flash,gemini-2.5-flash,kelstran-tone-lang-learning,lang-learning,0.48,2026-04-12T21:15:57.06526Z
Gemini 2.5 Flash,gemini-2.5-flash,prentova-allomorphy-wugtest-lang-learning,lang-learning,0.614286,2026-04-12T21:22:30.797708Z
Gemini 2.5 Flash,gemini-2.5-flash,skelth-allomorph-lang-learning,lang-learning,0.0,2026-04-12T21:23:19.225254Z
Gemini 2.5 Flash,gemini-2.5-flash,gwelthar-mirative-evidential-tone-lang-learning,lang-learning,0.25,2026-04-12T21:23:53.727239Z
Gemini 2.5 Flash,gemini-2.5-flash,norkvash-scalar-lang-learning,lang-learning,0.4,2026-04-12T21:27:40.360102Z
Gemini 2.5 Flash,gemini-2.5-flash,sklonveth-root-pattern-lang-learning,lang-learning,0.442857,2026-04-12T21:28:06.107975Z
Gemini 2.5 Flash,gemini-2.5-flash,skovar-deletion-lang-learning,lang-learning,0.375,2026-04-12T21:28:39.5883Z
Gemini 2.5 Flash,gemini-2.5-flash,strelkov-ergative-lang-learning,lang-learning,0.5,2026-04-12T21:30:10.885825Z
Gemini 2.5 Flash,gemini-2.5-flash,telvari-evidentiality-lang-learning,lang-learning,0.672727,2026-04-12T21:36:22.504182Z
Gemini 2.5 Flash,gemini-2.5-flash,vrendel-templatic-lang-learning,lang-learning,0.4,2026-04-12T21:38:44.152531Z
Gemini 2.5 Flash,gemini-2.5-flash,wukal-tones-lang-learning,lang-learning,0.545455,2026-04-12T21:39:46.045632Z
Gemini 2.5 Flash,gemini-2.5-flash,vrelthan-rule-interaction-lang-learning,lang-learning,0.25,2026-04-12T21:55:01.544702Z
Gemini 2.5 Flash,gemini-2.5-flash,threlkav-scope-ergativity-lang-learning,lang-learning,1.0,2026-04-12T22:12:52.288183Z
Gemini 2.5 Flash,gemini-2.5-flash,trenval-bleeding-lang-learning,lang-learning,0.4,2026-04-12T22:13:18.258173Z
Gemini 2.5 Flash,gemini-2.5-flash,trevkovan-gradation-lang-learning,lang-learning,1.0,2026-04-12T22:13:23.584187Z
Gemini 2.5 Flash,gemini-2.5-flash,arithmetic-next-rf-learning,rf-learning,0.925,2026-04-16T01:39:39.193702Z
Gemini 2.5 Flash,gemini-2.5-flash,affine-cipher-word-rf-learning,rf-learning,0.0,2026-04-13T00:26:35.384399Z
Gemini 2.5 Flash,gemini-2.5-flash,battleship-1d-rf-learning,rf-learning,0.7882,2026-04-13T00:28:38.552049Z
Gemini 2.5 Flash,gemini-2.5-flash,battleship-two-ships-rf-learning,rf-learning,0.1,2026-04-13T00:30:21.019152Z
Gemini 2.5 Flash,gemini-2.5-flash,chebyshev-point-rf-learning,rf-learning,1.0,2026-04-13T16:10:01.243878Z
Gemini 2.5 Flash,gemini-2.5-flash,coin-balance-rf-learning,rf-learning,0.8809,2026-04-13T00:34:59.292433Z
Gemini 2.5 Flash,gemini-2.5-flash,bitstring-hamming-rf-learning,rf-learning,0.1143,2026-04-13T00:38:22.984134Z
Gemini 2.5 Flash,gemini-2.5-flash,collatz-length-rf-learning,rf-learning,0.8875,2026-04-13T00:39:51.67963Z
Gemini 2.5 Flash,gemini-2.5-flash,crt-unique-rf-learning,rf-learning,0.2,2026-04-13T00:41:05.464509Z
Gemini 2.5 Flash,gemini-2.5-flash,base7-decode-rf-learning,rf-learning,0.925,2026-04-13T00:49:50.265346Z
Gemini 2.5 Flash,gemini-2.5-flash,cubic-eval-rf-learning,rf-learning,0.9591,2026-04-13T00:55:35.643471Z
Gemini 2.5 Flash,gemini-2.5-flash,digitwise-l1-rf-learning,rf-learning,0.1363,2026-04-13T00:55:50.604681Z
Gemini 2.5 Flash,gemini-2.5-flash,divisor-count-rf-learning,rf-learning,0.8,2026-04-13T00:56:07.357386Z
Gemini 2.5 Flash,gemini-2.5-flash,fib-like-next-rf-learning,rf-learning,0.2,2026-04-13T01:00:24.766895Z
Gemini 2.5 Flash,gemini-2.5-flash,graph-shortest-path-rf-learning,rf-learning,0.8096,2026-04-13T01:04:03.882884Z
Gemini 2.5 Flash,gemini-2.5-flash,gray-hamming-rf-learning,rf-learning,0.15,2026-04-13T01:04:17.297929Z
Gemini 2.5 Flash,gemini-2.5-flash,hanoi-two-rf-learning,rf-learning,0.09,2026-04-15T12:56:15.270548Z
Gemini 2.5 Flash,gemini-2.5-flash,manhattan-point-rf-learning,rf-learning,0.8269,2026-04-15T22:11:38.671448Z
Gemini 2.5 Flash,gemini-2.5-flash,mastermind-aggregate-rf-learning,rf-learning,0.2,2026-04-15T12:58:09.443592Z
Gemini 2.5 Flash,gemini-2.5-flash,perm-footrule-rf-learning,rf-learning,0.0,2026-04-13T02:03:44.68937Z
Gemini 2.5 Flash,gemini-2.5-flash,recurrence-second-order-rf-learning,rf-learning,0.2,2026-04-13T02:30:36.042546Z
Gemini 2.5 Flash,gemini-2.5-flash,quadratic-root-rf-learning,rf-learning,1.0,2026-04-13T02:30:43.54018Z
Gemini 2.5 Flash,gemini-2.5-flash,product-hotcold-rf-learning,rf-learning,0.1909,2026-04-13T02:36:34.268946Z
Gemini 2.5 Flash,gemini-2.5-flash,rule90-step-rf-learning,rf-learning,0.1556,2026-04-13T02:37:21.008511Z
Gemini 2.5 Flash,gemini-2.5-flash,shift-cipher-rf-learning,rf-learning,0.2,2026-04-13T02:37:46.764921Z
Gemini 2.5 Flash,gemini-2.5-flash,sudoku-2x2-rf-learning,rf-learning,1.0,2026-04-13T02:38:06.735822Z
Gemini 2.5 Flash,gemini-2.5-flash,sum-product-xy-rf-learning,rf-learning,0.2,2026-04-13T02:39:45.712402Z
Gemini 2.5 Flash,gemini-2.5-flash,verbal-bandit-rf-learning,rf-learning,1.0,2026-04-16T01:43:30.665668Z
Gemini 2.5 Flash,gemini-2.5-flash,wordle-micro-rf-learning,rf-learning,0.2,2026-04-13T02:43:23.123323Z
Gemini 2.5 Flash,gemini-2.5-flash,xor-subset-hamming-rf-learning,rf-learning,1.0,2026-04-13T02:45:56.866791Z
Gemini 2.5 Flash,gemini-2.5-flash,adaptive-sort-rule-proc-learning,proc-learning,0.8354,2026-04-13T12:03:34.736507Z
Gemini 2.5 Flash,gemini-2.5-flash,dialect-morphology-proc-learning,proc-learning,0.5861,2026-04-13T12:24:06.658041Z
Gemini 2.5 Flash,gemini-2.5-flash,nim-variant-proc-learning,proc-learning,0.5877,2026-04-13T13:04:40.540005Z
Gemini 2.5 Flash,gemini-2.5-flash,opponent-strategy-proc-learning,proc-learning,0.4567,2026-04-13T13:05:42.595782Z
Gemini 2.5 Flash,gemini-2.5-flash,packet-filter-proc-learning,proc-learning,0.2847,2026-04-13T13:09:41.979151Z
Gemini 2.5 Flash,gemini-2.5-flash,sql-reverse-engineering-proc-learning,proc-learning,0.602,2026-04-13T14:39:34.662217Z
Gemini 2.5 Flash,gemini-2.5-flash,state-machine-password-proc-learning,proc-learning,0.5388,2026-04-13T14:44:52.332449Z
Gemini 2.5 Flash,gemini-2.5-flash,10000,unknown,0.5,2026-04-15T15:06:59.308865Z
Gemini 2.5 Flash,gemini-2.5-flash,serial-chain-reconstruction-assoc-learning,assoc-learning,0.2,2026-04-15T15:06:28.839598Z
Gemini 2.5 Flash,gemini-2.5-flash,pelvan-agreement-lang-learning,lang-learning,0.227273,2026-04-16T04:15:24.581618Z
Gemini 2.5 Flash,gemini-2.5-flash,kophar-quantity-lang-learning,lang-learning,0.442857,2026-04-16T04:12:30.977048Z
Gemini 2.5 Flash,gemini-2.5-flash,mixed-radix-number-lang-learning,lang-learning,1.0,2026-04-16T04:24:45.135658Z
Gemini 2.5 Flash,gemini-2.5-flash,skolvren-polysynthetic-lang-learning,lang-learning,0.0,2026-04-16T06:54:09.88299Z
Gemini 2.5 Flash,gemini-2.5-flash,grammar-induction-proc-learning,proc-learning,0.0,2026-04-16T08:58:30.513133Z
Gemini 2.5 Flash,gemini-2.5-flash,boolean-circuit-proc-learning,proc-learning,0.26,2026-04-16T08:54:24.269573Z
Gemini 2.5 Flash,gemini-2.5-flash,voting-protocol-proc-learning,proc-learning,0.39,2026-04-16T09:04:18.920138Z
Gemini 2.5 Flash,gemini-2.5-flash,lights-out-variant-proc-learning,proc-learning,0.796,2026-04-16T10:01:39.468567Z
Gemini 2.5 Flash,gemini-2.5-flash,dralven-tone-sandhi-lang-learning,lang-learning,0.3,2026-04-16T09:06:49.2539Z
Gemini 2.5 Flash,gemini-2.5-flash,strevoklan-neg-lang-learning,lang-learning,0.64,2026-04-16T08:56:56.363263Z
GPT-5.4,gpt-5.4-2026-03-05,spurious-hue-true-edge-assoc-learning,assoc-learning,0.0,2026-04-09T11:26:38.40625Z
GPT-5.4,gpt-5.4-2026-03-05,inhibitory-summation-assoc-learning,assoc-learning,0.5,2026-04-09T11:16:40.85162Z
GPT-5.4,gpt-5.4-2026-03-05,latent-cross-binding-assoc-learning,assoc-learning,1.0,2026-04-04T10:27:12.519137Z
GPT-5.4,gpt-5.4-2026-03-05,latent-set-binding-assoc-learning,assoc-learning,0.857143,2026-04-04T11:59:30.12852Z
GPT-5.4,gpt-5.4-2026-03-05,latent-set-variant-assoc-learning,assoc-learning,1.0,2026-04-04T11:59:36.777501Z
GPT-5.4,gpt-5.4-2026-03-05,learned-irrelevance-assoc-learning,assoc-learning,1.0,2026-04-04T11:05:57.344739Z
GPT-5.4,gpt-5.4-2026-03-05,10001,unknown,0.5,2026-04-15T14:18:15.449404Z
GPT-5.4,gpt-5.4-2026-03-05,counterfactual-sequence-rewrite-assoc-learning,assoc-learning,0.0,2026-04-10T11:24:20.228919Z
GPT-5.4,gpt-5.4-2026-03-05,10002,unknown,0.625,2026-04-04T17:32:20.839174Z
GPT-5.4,gpt-5.4-2026-03-05,xor-attribute-binding-assoc-learning,assoc-learning,0.166667,2026-04-04T18:53:32.672611Z
GPT-5.4,gpt-5.4-2026-03-05,blocking-effect-assoc-learning,assoc-learning,1.0,2026-04-04T19:50:44.538705Z
GPT-5.4,gpt-5.4-2026-03-05,temporal-pairing-tnr-assoc-learning,assoc-learning,1.0,2026-04-04T20:07:00.286014Z
GPT-5.4,gpt-5.4-2026-03-05,second-order-extinction-assoc-learning,assoc-learning,1.0,2026-04-04T21:17:05.077462Z
GPT-5.4,gpt-5.4-2026-03-05,retrospective-revaluation-assoc-learning,assoc-learning,0.571429,2026-04-04T21:36:30.671364Z
GPT-5.4,gpt-5.4-2026-03-05,occasion-setting-assoc-learning,assoc-learning,1.0,2026-04-04T22:19:34.615947Z
GPT-5.4,gpt-5.4-2026-03-05,temporal-pairing-kmp-assoc-learning,assoc-learning,1.0,2026-04-04T22:27:27.581889Z
GPT-5.4,gpt-5.4-2026-03-05,overexpectation-assoc-learning,assoc-learning,0.5,2026-04-04T23:08:57.964041Z
GPT-5.4,gpt-5.4-2026-03-05,sensory-preconditioning-assoc-learning,assoc-learning,0.25,2026-04-04T23:26:59.933642Z
GPT-5.4,gpt-5.4-2026-03-05,digit-cipher-concept-learning,concept-learning,0.0,2026-04-10T14:37:44.510934Z
GPT-5.4,gpt-5.4-2026-03-05,disjunctive-noise-concept-learning,concept-learning,0.435,2026-04-09T16:32:40.925275Z
GPT-5.4,gpt-5.4-2026-03-05,dual-recurrence-concept-learning,concept-learning,0.4,2026-04-09T16:41:35.267534Z
GPT-5.4,gpt-5.4-2026-03-05,encoded-triple-concept-learning,concept-learning,0.35625,2026-04-10T14:36:10.049967Z
GPT-5.4,gpt-5.4-2026-03-05,nested-logic-concept-learning,concept-learning,0.7,2026-04-10T13:29:53.642066Z
GPT-5.4,gpt-5.4-2026-03-05,positional-encode-concept-learning,concept-learning,0.6,2026-04-10T00:44:52.113197Z
GPT-5.4,gpt-5.4-2026-03-05,layered-transform-concept-learning,concept-learning,0.0,2026-04-12T00:33:47.356496Z
GPT-5.4,gpt-5.4-2026-03-05,consonant-clusters-concept-learning,concept-learning,0.0,2026-04-12T01:16:49.717275Z
GPT-5.4,gpt-5.4-2026-03-05,modular-subsequence-concept-learning,concept-learning,0.24,2026-04-12T01:18:40.60882Z
GPT-5.4,gpt-5.4-2026-03-05,semantic-override-concept-learning,concept-learning,0.3375,2026-04-15T14:51:48.006945Z
GPT-5.4,gpt-5.4-2026-03-05,positional-mapping-concept-learning,concept-learning,0.727273,2026-04-10T12:45:29.10879Z
GPT-5.4,gpt-5.4-2026-03-05,relational-pairs-concept-learning,concept-learning,0.66,2026-04-10T12:45:48.30943Z
GPT-5.4,gpt-5.4-2026-03-05,state-machine-concept-learning,concept-learning,0.3,2026-04-10T13:26:17.559371Z
GPT-5.4,gpt-5.4-2026-03-05,triple-parity-concept-learning,concept-learning,0.13,2026-04-10T13:27:58.912845Z
GPT-5.4,gpt-5.4-2026-03-05,vowel-rotation-concept-learning,concept-learning,0.0,2026-04-10T15:25:33.713312Z
GPT-5.4,gpt-5.4-2026-03-05,violation-counter-concept-learning,concept-learning,0.235,2026-04-10T13:36:40.157942Z
GPT-5.4,gpt-5.4-2026-03-05,interleave-reverse-concept-learning,concept-learning,0.0,2026-04-10T14:49:28.022728Z
GPT-5.4,gpt-5.4-2026-03-05,grid-transform-concept-learning,concept-learning,0.0,2026-04-10T14:54:33.897519Z
GPT-5.4,gpt-5.4-2026-03-05,agglutinative-morphology-obs-learning,obs-learning,0.0,2026-04-16T00:49:26.420057Z
GPT-5.4,gpt-5.4-2026-03-05,affine-transform-chain-obs-learning,obs-learning,0.5,2026-04-12T11:37:17.284316Z
GPT-5.4,gpt-5.4-2026-03-05,arithmetic-entropy-coding-obs-learning,obs-learning,0.5,2026-04-12T01:24:52.189323Z
GPT-5.4,gpt-5.4-2026-03-05,lfu-cache-eviction-obs-learning,obs-learning,0.0,2026-04-12T11:36:33.521106Z
GPT-5.4,gpt-5.4-2026-03-05,auction-mechanism-second-price-obs-learning,obs-learning,0.5,2026-04-12T02:03:02.882991Z
GPT-5.4,gpt-5.4-2026-03-05,codon-table-translation-obs-learning,obs-learning,0.0,2026-04-15T23:27:34.997502Z
GPT-5.4,gpt-5.4-2026-03-05,flow-network-capacity-obs-learning,obs-learning,0.5,2026-04-15T23:28:21.874626Z
GPT-5.4,gpt-5.4-2026-03-05,feistel-cipher-round-obs-learning,obs-learning,0.0,2026-04-15T23:31:42.858878Z
GPT-5.4,gpt-5.4-2026-03-05,hidden-matrix-fill-obs-learning,obs-learning,0.0,2026-04-15T23:53:00.154762Z
GPT-5.4,gpt-5.4-2026-03-05,hidden-damping-physics-obs-learning,obs-learning,0.5,2026-04-12T01:43:44.804448Z
GPT-5.4,gpt-5.4-2026-03-05,singleton-gate-local-max-obs-learning,obs-learning,0.0,2026-04-15T23:55:46.440717Z
GPT-5.4,gpt-5.4-2026-03-05,linear-feedback-shift-register-obs-learning,obs-learning,0.0,2026-04-16T00:45:47.546157Z
GPT-5.4,gpt-5.4-2026-03-05,lattice-meet-join-obs-learning,obs-learning,0.0,2026-04-15T23:56:40.045955Z
GPT-5.4,gpt-5.4-2026-03-05,phonological-alternation-harmony-obs-learning,obs-learning,0.5,2026-04-12T01:54:07.602097Z
GPT-5.4,gpt-5.4-2026-03-05,hidden-token-filter-obs-learning,obs-learning,0.25,2026-04-15T23:56:51.084957Z
GPT-5.4,gpt-5.4-2026-03-05,sigil-naming-obs-learning,obs-learning,0.0,2026-04-16T00:45:33.908689Z
GPT-5.4,gpt-5.4-2026-03-05,pushdown-automaton-inference-obs-learning,obs-learning,0.75,2026-04-12T10:43:59.787425Z
GPT-5.4,gpt-5.4-2026-03-05,mealy-machine-output-obs-learning,obs-learning,0.5,2026-04-12T10:43:15.287313Z
GPT-5.4,gpt-5.4-2026-03-05,pipeline-hazard-stall-counting-obs-learning,obs-learning,0.25,2026-04-15T23:57:28.928316Z
GPT-5.4,gpt-5.4-2026-03-05,hidden-attribute-rule-obs-learning,obs-learning,0.75,2026-04-12T10:09:26.763471Z
GPT-5.4,gpt-5.4-2026-03-05,shapley-values-cooperative-game-obs-learning,obs-learning,0.0,2026-04-15T23:58:49.055233Z
GPT-5.4,gpt-5.4-2026-03-05,ring-operations-hidden-carry-obs-learning,obs-learning,0.5,2026-04-12T10:07:24.030297Z
GPT-5.4,gpt-5.4-2026-03-05,hidden-modal-logic-kripke-obs-learning,obs-learning,0.375,2026-04-15T22:15:20.71313Z
GPT-5.4,gpt-5.4-2026-03-05,syntax-tree-rewrite-obs-learning,obs-learning,0.5,2026-04-12T01:03:21.911196Z
GPT-5.4,gpt-5.4-2026-03-05,regex-intersection-membership-obs-learning,obs-learning,1.0,2026-04-12T00:49:53.919965Z
GPT-5.4,gpt-5.4-2026-03-05,hidden-modal-logic-kripke2-obs-learning,obs-learning,0.5,2026-04-15T23:47:52.778371Z
GPT-5.4,gpt-5.4-2026-03-05,hidden-priority-order-obs-learning,obs-learning,0.0,2026-04-16T00:43:27.389158Z
GPT-5.4,gpt-5.4-2026-03-05,titration-curve-diprotic-obs-learning,obs-learning,0.4,2026-04-15T23:39:41.519382Z
GPT-5.4,gpt-5.4-2026-03-05,finite-state-transducer-obs-learning,obs-learning,0.5,2026-04-16T00:17:36.410528Z
GPT-5.4,gpt-5.4-2026-03-05,two-counter-machine-obs-learning,obs-learning,0.0,2026-04-16T00:44:13.190953Z
GPT-5.4,gpt-5.4-2026-03-05,dimval-metathesis-lang-learning,lang-learning,0.25,2026-04-12T23:00:50.369997Z
GPT-5.4,gpt-5.4-2026-03-05,drelkovak-harmony-lang-learning,lang-learning,0.75,2026-04-12T23:00:43.821511Z
GPT-5.4,gpt-5.4-2026-03-05,drelvak-reduplication-lang-learning,lang-learning,0.25,2026-04-13T00:11:11.519614Z
GPT-5.4,gpt-5.4-2026-03-05,grelkan-suppletion-lang-learning,lang-learning,0.3,2026-04-13T02:13:15.823707Z
GPT-5.4,gpt-5.4-2026-03-05,drafnelt-switch-reference-lang-learning,lang-learning,1.0,2026-04-12T23:03:55.064493Z
GPT-5.4,gpt-5.4-2026-03-05,kelstran-tone-lang-learning,lang-learning,0.72,2026-04-12T23:58:27.688154Z
GPT-5.4,gpt-5.4-2026-03-05,prentova-allomorphy-wugtest-lang-learning,lang-learning,0.442857,2026-04-12T23:51:41.512426Z
GPT-5.4,gpt-5.4-2026-03-05,skelth-allomorph-lang-learning,lang-learning,1.0,2026-04-12T23:49:03.328369Z
GPT-5.4,gpt-5.4-2026-03-05,gwelthar-mirative-evidential-tone-lang-learning,lang-learning,0.430769,2026-04-12T23:45:34.714417Z
GPT-5.4,gpt-5.4-2026-03-05,norkvash-scalar-lang-learning,lang-learning,0.82,2026-04-12T23:40:03.072717Z
GPT-5.4,gpt-5.4-2026-03-05,sklonveth-root-pattern-lang-learning,lang-learning,0.364286,2026-04-12T23:39:45.833369Z
GPT-5.4,gpt-5.4-2026-03-05,skovar-deletion-lang-learning,lang-learning,0.75,2026-04-12T23:37:05.134547Z
GPT-5.4,gpt-5.4-2026-03-05,strelkov-ergative-lang-learning,lang-learning,1.0,2026-04-12T23:36:04.66474Z
GPT-5.4,gpt-5.4-2026-03-05,telvari-evidentiality-lang-learning,lang-learning,1.0,2026-04-12T23:35:58.539611Z
GPT-5.4,gpt-5.4-2026-03-05,vrendel-templatic-lang-learning,lang-learning,1.0,2026-04-12T23:28:18.261535Z
GPT-5.4,gpt-5.4-2026-03-05,wukal-tones-lang-learning,lang-learning,0.5,2026-04-12T23:20:59.920799Z
GPT-5.4,gpt-5.4-2026-03-05,vrelthan-rule-interaction-lang-learning,lang-learning,0.4125,2026-04-12T23:17:00.584365Z
GPT-5.4,gpt-5.4-2026-03-05,threlkav-scope-ergativity-lang-learning,lang-learning,1.0,2026-04-12T23:13:57.475281Z
GPT-5.4,gpt-5.4-2026-03-05,trenval-bleeding-lang-learning,lang-learning,0.815385,2026-04-12T23:14:00.292091Z
GPT-5.4,gpt-5.4-2026-03-05,trevkovan-gradation-lang-learning,lang-learning,1.0,2026-04-12T23:08:49.47127Z
GPT-5.4,gpt-5.4-2026-03-05,arithmetic-next-rf-learning,rf-learning,0.1286,2026-04-16T01:43:58.129264Z
GPT-5.4,gpt-5.4-2026-03-05,affine-cipher-word-rf-learning,rf-learning,0.8,2026-04-13T02:51:54.548472Z
GPT-5.4,gpt-5.4-2026-03-05,battleship-1d-rf-learning,rf-learning,0.9338,2026-04-13T03:07:46.400168Z
GPT-5.4,gpt-5.4-2026-03-05,battleship-two-ships-rf-learning,rf-learning,1.0,2026-04-13T03:04:35.570483Z
GPT-5.4,gpt-5.4-2026-03-05,chebyshev-point-rf-learning,rf-learning,1.0,2026-04-13T10:45:37.954221Z
GPT-5.4,gpt-5.4-2026-03-05,coin-balance-rf-learning,rf-learning,1.0,2026-04-13T03:02:25.972372Z
GPT-5.4,gpt-5.4-2026-03-05,bitstring-hamming-rf-learning,rf-learning,0.1857,2026-04-13T03:18:36.706074Z
GPT-5.4,gpt-5.4-2026-03-05,collatz-length-rf-learning,rf-learning,0.0196,2026-04-13T03:23:40.228969Z
GPT-5.4,gpt-5.4-2026-03-05,crt-unique-rf-learning,rf-learning,0.2,2026-04-13T03:33:31.425997Z
GPT-5.4,gpt-5.4-2026-03-05,base7-decode-rf-learning,rf-learning,0.2,2026-04-13T03:53:29.740231Z
GPT-5.4,gpt-5.4-2026-03-05,cubic-eval-rf-learning,rf-learning,0.9693,2026-04-13T03:58:33.652206Z
GPT-5.4,gpt-5.4-2026-03-05,digitwise-l1-rf-learning,rf-learning,0.1733,2026-04-13T04:03:39.219328Z
GPT-5.4,gpt-5.4-2026-03-05,divisor-count-rf-learning,rf-learning,0.7284,2026-04-13T04:13:30.856894Z
GPT-5.4,gpt-5.4-2026-03-05,fib-like-next-rf-learning,rf-learning,0.2,2026-04-13T04:28:33.427846Z
GPT-5.4,gpt-5.4-2026-03-05,graph-shortest-path-rf-learning,rf-learning,0.12,2026-04-13T04:33:32.514878Z
GPT-5.4,gpt-5.4-2026-03-05,gray-hamming-rf-learning,rf-learning,0.9182,2026-04-13T04:43:34.555981Z
GPT-5.4,gpt-5.4-2026-03-05,hanoi-two-rf-learning,rf-learning,1.0,2026-04-15T12:56:13.046375Z
GPT-5.4,gpt-5.4-2026-03-05,manhattan-point-rf-learning,rf-learning,0.8615,2026-04-13T18:06:57.241896Z
GPT-5.4,gpt-5.4-2026-03-05,mastermind-aggregate-rf-learning,rf-learning,0.8821,2026-04-15T13:02:36.042394Z
GPT-5.4,gpt-5.4-2026-03-05,perm-footrule-rf-learning,rf-learning,0.9464,2026-04-13T22:22:09.756307Z
GPT-5.4,gpt-5.4-2026-03-05,recurrence-second-order-rf-learning,rf-learning,0.9654,2026-04-13T22:27:08.178471Z
