category,category_full,task_name,model,score,tier,provider
language,Language Learning,strelkov_ergative_lang_learning,Gemini 2.5 Flash,0.5,mid,Google
language,Language Learning,telvari_evidentiality_lang_learning,Gemini 2.5 Flash,0.6727272727272728,mid,Google
language,Language Learning,vrendel_templatic_lang_learning,Gemini 2.5 Flash,0.4,mid,Google
language,Language Learning,strevoklan_neg_lang_learning,Gemini 2.5 Flash,0.4,mid,Google
language,Language Learning,wukal_tones_lang_learning,Gemini 2.5 Flash,0.5454545454545454,mid,Google
language,Language Learning,vrelthan_rule_interaction_lang_learning,Gemini 2.5 Flash,0.25,mid,Google
language,Language Learning,threlkav_scope_ergativity_lang_learning,Gemini 2.5 Flash,1.0,mid,Google
language,Language Learning,trenval_bleeding_lang_learning,Gemini 2.5 Flash,0.4,mid,Google
language,Language Learning,trevkovan_gradation_lang_learning,Gemini 2.5 Flash,1.0,mid,Google
language,Language Learning,drelkovak_harmony_lang_learning,Claude Sonnet 4.6,0.5,mid,Anthropic
language,Language Learning,dimval_metathesis_lang_learning,Claude Sonnet 4.6,0.223076923076923,mid,Anthropic
language,Language Learning,drafnelt_switch_reference_lang_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
language,Language Learning,dralven_tone_sandhi_lang_learning,Claude Sonnet 4.6,0.3,mid,Anthropic
language,Language Learning,drelvak_reduplication_lang_learning,Claude Sonnet 4.6,0.5,mid,Anthropic
language,Language Learning,kophar_quantity_lang_learning,Claude Sonnet 4.6,0.7428571428571429,mid,Anthropic
language,Language Learning,grelkan_suppletion_lang_learning,Claude Sonnet 4.6,0.3,mid,Anthropic
language,Language Learning,mixed_radix_number_lang_learning,Claude Sonnet 4.6,0.4,mid,Anthropic
language,Language Learning,kelstran_tone_lang_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
language,Language Learning,pelvan_agreement_lang_learning,Claude Sonnet 4.6,0.1136363636363636,mid,Anthropic
language,Language Learning,prentova_allomorphy_wugtest_lang_learning,Claude Sonnet 4.6,0.3,mid,Anthropic
language,Language Learning,skelth_allomorph_lang_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
language,Language Learning,gwelthar_mirative_evidential_tone_lang_learning,Claude Sonnet 4.6,0.7230769230769231,mid,Anthropic
language,Language Learning,skolvren_polysynthetic_lang_learning,Claude Sonnet 4.6,0.375,mid,Anthropic
language,Language Learning,norkvash_scalar_lang_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
language,Language Learning,sklonveth_root_pattern_lang_learning,Claude Sonnet 4.6,0.3,mid,Anthropic
language,Language Learning,skovar_deletion_lang_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
language,Language Learning,strelkov_ergative_lang_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
language,Language Learning,telvari_evidentiality_lang_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
language,Language Learning,vrendel_templatic_lang_learning,Claude Sonnet 4.6,0.509090909090909,mid,Anthropic
language,Language Learning,strevoklan_neg_lang_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
language,Language Learning,wukal_tones_lang_learning,Claude Sonnet 4.6,0.5,mid,Anthropic
language,Language Learning,vrelthan_rule_interaction_lang_learning,Claude Sonnet 4.6,0.45,mid,Anthropic
language,Language Learning,threlkav_scope_ergativity_lang_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
language,Language Learning,trenval_bleeding_lang_learning,Claude Sonnet 4.6,0.4,mid,Anthropic
language,Language Learning,trevkovan_gradation_lang_learning,Claude Sonnet 4.6,0.5,mid,Anthropic
language,Language Learning,drelkovak_harmony_lang_learning,GPT-5.4 mini,0.23,mid,OpenAI
language,Language Learning,dimval_metathesis_lang_learning,GPT-5.4 mini,0.2269230769230769,mid,OpenAI
language,Language Learning,drafnelt_switch_reference_lang_learning,GPT-5.4 mini,0.95,mid,OpenAI
language,Language Learning,dralven_tone_sandhi_lang_learning,GPT-5.4 mini,0.4357142857142857,mid,OpenAI
language,Language Learning,drelvak_reduplication_lang_learning,GPT-5.4 mini,0.1964285714285714,mid,OpenAI
language,Language Learning,kophar_quantity_lang_learning,GPT-5.4 mini,0.4571428571428572,mid,OpenAI
language,Language Learning,grelkan_suppletion_lang_learning,GPT-5.4 mini,0.23,mid,OpenAI
language,Language Learning,mixed_radix_number_lang_learning,GPT-5.4 mini,0.0,mid,OpenAI
language,Language Learning,kelstran_tone_lang_learning,GPT-5.4 mini,0.22,mid,OpenAI
language,Language Learning,pelvan_agreement_lang_learning,GPT-5.4 mini,0.0,mid,OpenAI
language,Language Learning,prentova_allomorphy_wugtest_lang_learning,GPT-5.4 mini,0.4785714285714286,mid,OpenAI
language,Language Learning,skelth_allomorph_lang_learning,GPT-5.4 mini,0.6535714285714286,mid,OpenAI
language,Language Learning,gwelthar_mirative_evidential_tone_lang_learning,GPT-5.4 mini,0.6461538461538461,mid,OpenAI
language,Language Learning,skolvren_polysynthetic_lang_learning,GPT-5.4 mini,0.0,mid,OpenAI
language,Language Learning,norkvash_scalar_lang_learning,GPT-5.4 mini,0.5700000000000001,mid,OpenAI
language,Language Learning,sklonveth_root_pattern_lang_learning,GPT-5.4 mini,0.4571428571428572,mid,OpenAI
language,Language Learning,skovar_deletion_lang_learning,GPT-5.4 mini,0.675,mid,OpenAI
language,Language Learning,strelkov_ergative_lang_learning,GPT-5.4 mini,0.65,mid,OpenAI
language,Language Learning,telvari_evidentiality_lang_learning,GPT-5.4 mini,0.8909090909090909,mid,OpenAI
language,Language Learning,vrendel_templatic_lang_learning,GPT-5.4 mini,0.7090909090909091,mid,OpenAI
language,Language Learning,strevoklan_neg_lang_learning,GPT-5.4 mini,0.19,mid,OpenAI
language,Language Learning,wukal_tones_lang_learning,GPT-5.4 mini,0.4727272727272727,mid,OpenAI
language,Language Learning,vrelthan_rule_interaction_lang_learning,GPT-5.4 mini,0.425,mid,OpenAI
language,Language Learning,threlkav_scope_ergativity_lang_learning,GPT-5.4 mini,0.9454545454545454,mid,OpenAI
language,Language Learning,trenval_bleeding_lang_learning,GPT-5.4 mini,0.9076923076923076,mid,OpenAI
language,Language Learning,trevkovan_gradation_lang_learning,GPT-5.4 mini,0.4142857142857142,mid,OpenAI
language,Language Learning,drelkovak_harmony_lang_learning,Qwen 3 Next 80B Instruct,0.22,small,Open-source
language,Language Learning,dimval_metathesis_lang_learning,Qwen 3 Next 80B Instruct,0.1807692307692307,small,Open-source
language,Language Learning,drafnelt_switch_reference_lang_learning,Qwen 3 Next 80B Instruct,0.8,small,Open-source
language,Language Learning,dralven_tone_sandhi_lang_learning,Qwen 3 Next 80B Instruct,0.4,small,Open-source
language,Language Learning,drelvak_reduplication_lang_learning,Qwen 3 Next 80B Instruct,0.2178571428571428,small,Open-source
language,Language Learning,kophar_quantity_lang_learning,Qwen 3 Next 80B Instruct,0.4142857142857142,small,Open-source
language,Language Learning,grelkan_suppletion_lang_learning,Qwen 3 Next 80B Instruct,0.44,small,Open-source
language,Language Learning,mixed_radix_number_lang_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
language,Language Learning,kelstran_tone_lang_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
language,Language Learning,pelvan_agreement_lang_learning,Qwen 3 Next 80B Instruct,0.1954545454545454,small,Open-source
language,Language Learning,prentova_allomorphy_wugtest_lang_learning,Qwen 3 Next 80B Instruct,0.1857142857142857,small,Open-source
language,Language Learning,skelth_allomorph_lang_learning,Qwen 3 Next 80B Instruct,0.6214285714285714,small,Open-source
language,Language Learning,gwelthar_mirative_evidential_tone_lang_learning,Qwen 3 Next 80B Instruct,0.6115384615384616,small,Open-source
language,Language Learning,skolvren_polysynthetic_lang_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
language,Language Learning,norkvash_scalar_lang_learning,Qwen 3 Next 80B Instruct,0.76,small,Open-source
language,Language Learning,sklonveth_root_pattern_lang_learning,Qwen 3 Next 80B Instruct,0.2071428571428571,small,Open-source
language,Language Learning,skovar_deletion_lang_learning,Qwen 3 Next 80B Instruct,0.2,small,Open-source
language,Language Learning,strelkov_ergative_lang_learning,Qwen 3 Next 80B Instruct,0.8666666666666667,small,Open-source
language,Language Learning,telvari_evidentiality_lang_learning,Qwen 3 Next 80B Instruct,0.8363636363636364,small,Open-source
language,Language Learning,vrendel_templatic_lang_learning,Qwen 3 Next 80B Instruct,0.7272727272727273,small,Open-source
language,Language Learning,strevoklan_neg_lang_learning,Qwen 3 Next 80B Instruct,0.205,small,Open-source
language,Language Learning,wukal_tones_lang_learning,Qwen 3 Next 80B Instruct,0.3636363636363636,small,Open-source
language,Language Learning,vrelthan_rule_interaction_lang_learning,Qwen 3 Next 80B Instruct,0.45,small,Open-source
language,Language Learning,threlkav_scope_ergativity_lang_learning,Qwen 3 Next 80B Instruct,0.8363636363636364,small,Open-source
language,Language Learning,trenval_bleeding_lang_learning,Qwen 3 Next 80B Instruct,0.6115384615384616,small,Open-source
language,Language Learning,trevkovan_gradation_lang_learning,Qwen 3 Next 80B Instruct,0.4285714285714285,small,Open-source
language,Language Learning,drelkovak_harmony_lang_learning,Claude Haiku 4.5,0.21,small,Anthropic
language,Language Learning,dimval_metathesis_lang_learning,Claude Haiku 4.5,0.1,small,Anthropic
language,Language Learning,drafnelt_switch_reference_lang_learning,Claude Haiku 4.5,0.7,small,Anthropic
language,Language Learning,dralven_tone_sandhi_lang_learning,Claude Haiku 4.5,0.3,small,Anthropic
language,Language Learning,drelvak_reduplication_lang_learning,Claude Haiku 4.5,0.3,small,Anthropic
language,Language Learning,kophar_quantity_lang_learning,Claude Haiku 4.5,0.4,small,Anthropic
language,Language Learning,grelkan_suppletion_lang_learning,Claude Haiku 4.5,0.36,small,Anthropic
language,Language Learning,mixed_radix_number_lang_learning,Claude Haiku 4.5,0.1136363636363636,small,Anthropic
language,Language Learning,kelstran_tone_lang_learning,Claude Haiku 4.5,0.2,small,Anthropic
language,Language Learning,pelvan_agreement_lang_learning,Claude Haiku 4.5,0.1,small,Anthropic
language,Language Learning,prentova_allomorphy_wugtest_lang_learning,Claude Haiku 4.5,0.4,small,Anthropic
language,Language Learning,skelth_allomorph_lang_learning,Claude Haiku 4.5,0.4,small,Anthropic
language,Language Learning,gwelthar_mirative_evidential_tone_lang_learning,Claude Haiku 4.5,0.4923076923076923,small,Anthropic
language,Language Learning,skolvren_polysynthetic_lang_learning,Claude Haiku 4.5,0.0,small,Anthropic
language,Language Learning,norkvash_scalar_lang_learning,Claude Haiku 4.5,0.46,small,Anthropic
language,Language Learning,sklonveth_root_pattern_lang_learning,Claude Haiku 4.5,0.3,small,Anthropic
language,Language Learning,skovar_deletion_lang_learning,Claude Haiku 4.5,0.275,small,Anthropic
language,Language Learning,strelkov_ergative_lang_learning,Claude Haiku 4.5,0.6000000000000001,small,Anthropic
language,Language Learning,telvari_evidentiality_lang_learning,Claude Haiku 4.5,0.5636363636363636,small,Anthropic
language,Language Learning,vrendel_templatic_lang_learning,Claude Haiku 4.5,0.3818181818181818,small,Anthropic
language,Language Learning,strevoklan_neg_lang_learning,Claude Haiku 4.5,0.0,small,Anthropic
language,Language Learning,wukal_tones_lang_learning,Claude Haiku 4.5,0.3409090909090909,small,Anthropic
language,Language Learning,vrelthan_rule_interaction_lang_learning,Claude Haiku 4.5,0.4,small,Anthropic
language,Language Learning,threlkav_scope_ergativity_lang_learning,Claude Haiku 4.5,0.7818181818181817,small,Anthropic
language,Language Learning,trenval_bleeding_lang_learning,Claude Haiku 4.5,0.5846153846153846,small,Anthropic
language,Language Learning,trevkovan_gradation_lang_learning,Claude Haiku 4.5,0.3,small,Anthropic
language,Language Learning,drelkovak_harmony_lang_learning,GPT-5.4 nano,0.0,small,OpenAI
language,Language Learning,dimval_metathesis_lang_learning,GPT-5.4 nano,0.1923076923076923,small,OpenAI
language,Language Learning,drafnelt_switch_reference_lang_learning,GPT-5.4 nano,0.4,small,OpenAI
language,Language Learning,dralven_tone_sandhi_lang_learning,GPT-5.4 nano,0.1642857142857143,small,OpenAI
language,Language Learning,drelvak_reduplication_lang_learning,GPT-5.4 nano,0.3071428571428571,small,OpenAI
language,Language Learning,kophar_quantity_lang_learning,GPT-5.4 nano,0.7428571428571429,small,OpenAI
language,Language Learning,grelkan_suppletion_lang_learning,GPT-5.4 nano,0.26,small,OpenAI
language,Language Learning,mixed_radix_number_lang_learning,GPT-5.4 nano,0.1954545454545454,small,OpenAI
language,Language Learning,kelstran_tone_lang_learning,GPT-5.4 nano,0.0,small,OpenAI
language,Language Learning,pelvan_agreement_lang_learning,GPT-5.4 nano,0.0,small,OpenAI
language,Language Learning,prentova_allomorphy_wugtest_lang_learning,GPT-5.4 nano,0.4928571428571429,small,OpenAI
language,Language Learning,skelth_allomorph_lang_learning,GPT-5.4 nano,0.7,small,OpenAI
language,Language Learning,gwelthar_mirative_evidential_tone_lang_learning,GPT-5.4 nano,0.3153846153846154,small,OpenAI
language,Language Learning,skolvren_polysynthetic_lang_learning,GPT-5.4 nano,0.0,small,OpenAI
language,Language Learning,norkvash_scalar_lang_learning,GPT-5.4 nano,0.0,small,OpenAI
language,Language Learning,sklonveth_root_pattern_lang_learning,GPT-5.4 nano,0.1642857142857143,small,OpenAI
language,Language Learning,skovar_deletion_lang_learning,GPT-5.4 nano,0.4,small,OpenAI
language,Language Learning,strelkov_ergative_lang_learning,GPT-5.4 nano,0.2,small,OpenAI
language,Language Learning,telvari_evidentiality_lang_learning,GPT-5.4 nano,0.6727272727272728,small,OpenAI
language,Language Learning,vrendel_templatic_lang_learning,GPT-5.4 nano,0.5863636363636363,small,OpenAI
language,Language Learning,strevoklan_neg_lang_learning,GPT-5.4 nano,0.175,small,OpenAI
language,Language Learning,wukal_tones_lang_learning,GPT-5.4 nano,0.4636363636363636,small,OpenAI
language,Language Learning,vrelthan_rule_interaction_lang_learning,GPT-5.4 nano,0.3,small,OpenAI
language,Language Learning,threlkav_scope_ergativity_lang_learning,GPT-5.4 nano,0.7818181818181817,small,OpenAI
language,Language Learning,trenval_bleeding_lang_learning,GPT-5.4 nano,0.1692307692307692,small,OpenAI
language,Language Learning,trevkovan_gradation_lang_learning,GPT-5.4 nano,0.5,small,OpenAI
language,Language Learning,drelkovak_harmony_lang_learning,Gemma 4 26B A4B,0.28,small,Google
language,Language Learning,dimval_metathesis_lang_learning,Gemma 4 26B A4B,0.0,small,Google
language,Language Learning,drafnelt_switch_reference_lang_learning,Gemma 4 26B A4B,0.3375,small,Google
language,Language Learning,dralven_tone_sandhi_lang_learning,Gemma 4 26B A4B,0.3,small,Google
language,Language Learning,drelvak_reduplication_lang_learning,Gemma 4 26B A4B,0.3,small,Google
language,Language Learning,kophar_quantity_lang_learning,Gemma 4 26B A4B,0.4285714285714285,small,Google
language,Language Learning,grelkan_suppletion_lang_learning,Gemma 4 26B A4B,0.28,small,Google
language,Language Learning,mixed_radix_number_lang_learning,Gemma 4 26B A4B,0.2545454545454545,small,Google
language,Language Learning,kelstran_tone_lang_learning,Gemma 4 26B A4B,0.0,small,Google
language,Language Learning,pelvan_agreement_lang_learning,Gemma 4 26B A4B,0.0,small,Google
language,Language Learning,prentova_allomorphy_wugtest_lang_learning,Gemma 4 26B A4B,0.4571428571428572,small,Google
language,Language Learning,skelth_allomorph_lang_learning,Gemma 4 26B A4B,0.3642857142857143,small,Google
language,Language Learning,gwelthar_mirative_evidential_tone_lang_learning,Gemma 4 26B A4B,0.0,small,Google
language,Language Learning,skolvren_polysynthetic_lang_learning,Gemma 4 26B A4B,0.0,small,Google
language,Language Learning,norkvash_scalar_lang_learning,Gemma 4 26B A4B,0.26,small,Google
language,Language Learning,sklonveth_root_pattern_lang_learning,Gemma 4 26B A4B,0.3321428571428571,small,Google
language,Language Learning,skovar_deletion_lang_learning,Gemma 4 26B A4B,0.0,small,Google
language,Language Learning,strelkov_ergative_lang_learning,Gemma 4 26B A4B,0.0,small,Google
language,Language Learning,telvari_evidentiality_lang_learning,Gemma 4 26B A4B,0.4545454545454546,small,Google
language,Language Learning,vrendel_templatic_lang_learning,Gemma 4 26B A4B,0.6181818181818182,small,Google
language,Language Learning,strevoklan_neg_lang_learning,Gemma 4 26B A4B,0.39,small,Google
language,Language Learning,wukal_tones_lang_learning,Gemma 4 26B A4B,0.2090909090909091,small,Google
